idx1,idx2,weight,type
319,2271,1,2
319,2247,1,2
319,2251,1,2
319,2254,1,2
319,2259,1,2
319,2262,1,2
319,2264,1,2
319,2266,1,2
319,2267,1,2
319,2269,1,2
319,2272,1,2
319,2309,1,2
319,2277,1,2
319,2281,1,2
319,2286,1,2
319,2287,1,2
319,2292,1,2
319,2294,1,2
319,2295,1,2
319,2297,1,2
319,2299,1,2
319,2409,1,2
319,2411,1,2
319,2412,1,2
319,2531,1,2
319,2498,1,2
319,2499,1,2
319,2505,1,2
319,2507,1,2
319,2512,1,2
319,2520,1,2
319,2521,1,2
319,2527,1,2
319,2529,1,2
319,2539,1,2
319,2481,1,2
319,2544,1,2
319,2560,1,2
319,2562,1,2
319,2578,1,2
319,2579,1,2
319,2581,1,2
319,2582,1,2
319,2588,1,2
319,2596,1,2
319,2484,1,2
319,2480,1,2
319,2413,1,2
319,2443,1,2
319,2415,1,2
319,2416,1,2
319,2426,1,2
319,2427,1,2
319,2436,1,2
319,2439,1,2
319,2440,1,2
319,2441,1,2
319,2442,1,2
319,2448,1,2
319,2479,1,2
319,2449,1,2
319,2453,1,2
319,2459,1,2
319,2460,1,2
319,2461,1,2
319,2464,1,2
319,2465,1,2
319,2469,1,2
319,2476,1,2
315,2506,1,2
315,2499,1,2
315,2498,1,2
312,3297,1,2
312,3043,1,2
312,3054,1,2
312,3057,1,2
312,3078,1,2
312,3082,1,2
312,3123,1,2
312,3136,1,2
312,3140,1,2
312,3142,1,2
312,3146,1,2
312,3149,1,2
312,3188,1,2
312,3219,1,2
312,3230,1,2
312,3233,1,2
312,3252,1,2
312,3265,1,2
312,3269,1,2
312,3272,1,2
312,3294,1,2
312,3295,1,2
312,3041,1,2
312,3033,1,2
312,3032,1,2
312,2954,1,2
312,2879,1,2
312,2907,1,2
312,2913,1,2
312,2915,1,2
312,2917,1,2
312,2923,1,2
312,2941,1,2
312,2944,1,2
312,2945,1,2
312,2959,1,2
312,3025,1,2
312,2960,1,2
312,2965,1,2
312,2991,1,2
312,2998,1,2
312,3001,1,2
312,3011,1,2
312,3016,1,2
312,3021,1,2
312,3024,1,2
312,3296,1,2
312,3298,1,2
312,2420,1,2
312,3306,1,2
312,3617,1,2
312,3619,1,2
312,3665,1,2
312,3699,1,2
312,3707,1,2
312,3709,1,2
312,3737,1,2
312,3738,1,2
312,3749,1,2
312,3763,1,2
312,3809,1,2
312,3811,1,2
312,3817,1,2
312,3822,1,2
312,3828,1,2
312,3831,1,2
312,3832,1,2
312,3852,1,2
312,3931,1,2
312,3940,1,2
312,3946,1,2
312,3616,1,2
312,3600,1,2
312,3594,1,2
312,3391,1,2
312,3319,1,2
312,3326,1,2
312,3333,1,2
312,3335,1,2
312,3348,1,2
312,3363,1,2
312,3372,1,2
312,3382,1,2
312,3386,1,2
312,3403,1,2
312,3583,1,2
312,3425,1,2
312,3433,1,2
312,3450,1,2
312,3478,1,2
312,3482,1,2
312,3488,1,2
312,3540,1,2
312,3554,1,2
312,3571,1,2
312,2875,1,2
312,2873,1,2
312,2867,1,2
312,2860,1,2
312,2482,1,2
312,2484,1,2
312,2491,1,2
312,2499,1,2
312,2507,1,2
312,2516,1,2
312,2520,1,2
312,2527,1,2
312,2528,1,2
312,2529,1,2
312,2530,1,2
312,2531,1,2
312,2539,1,2
312,2559,1,2
312,2560,1,2
312,2564,1,2
312,2566,1,2
312,2575,1,2
312,2578,1,2
312,2579,1,2
312,2588,1,2
312,2481,1,2
312,2480,1,2
312,2479,1,2
312,2450,1,2
312,2427,1,2
312,2436,1,2
312,2439,1,2
312,2440,1,2
312,2441,1,2
312,2442,1,2
312,2443,1,2
312,2448,1,2
312,2449,1,2
312,2459,1,2
312,2476,1,2
312,2460,1,2
312,2461,1,2
312,2462,1,2
312,2463,1,2
312,2464,1,2
312,2465,1,2
312,2466,1,2
312,2469,1,2
312,2473,1,2
312,2589,1,2
312,2594,1,2
312,2596,1,2
312,2807,1,2
312,2739,1,2
312,2751,1,2
312,2764,1,2
312,2773,1,2
312,2790,1,2
312,2793,1,2
312,2800,1,2
312,2802,1,2
312,2803,1,2
312,2809,1,2
312,2710,1,2
312,2811,1,2
312,2813,1,2
312,2815,1,2
312,2823,1,2
312,2829,1,2
312,2833,1,2
312,2834,1,2
312,2849,1,2
312,2859,1,2
312,2726,1,2
312,2706,1,2
312,2601,1,2
312,2629,1,2
312,2606,1,2
312,2607,1,2
312,2610,1,2
312,2613,1,2
312,2617,1,2
312,2619,1,2
312,2623,1,2
312,2624,1,2
312,2628,1,2
312,2634,1,2
312,2700,1,2
312,2637,1,2
312,2638,1,2
312,2643,1,2
312,2645,1,2
312,2650,1,2
312,2653,1,2
312,2658,1,2
312,2673,1,2
312,2695,1,2
312,3981,1,2
312,4018,1,2
312,4024,1,2
313,3006,1,2
313,5173,1,2
313,5181,1,2
313,5820,1,2
313,5821,1,2
313,5822,1,2
314,2220,1,2
314,2221,1,2
314,2223,1,2
314,2224,1,2
314,2227,1,2
314,2228,1,2
314,2232,1,2
314,2234,1,2
314,2235,1,2
314,2237,1,2
314,2238,1,2
314,2239,1,2
314,2240,1,2
314,2241,1,2
314,2242,1,2
314,2243,1,2
313,4667,1,2
313,4523,1,2
313,4346,1,2
313,3273,1,2
313,3030,1,2
313,3052,1,2
313,3068,1,2
313,3071,1,2
313,3174,1,2
313,3188,1,2
313,3199,1,2
313,3230,1,2
313,3268,1,2
313,3298,1,2
313,3901,1,2
313,3360,1,2
313,3377,1,2
313,3391,1,2
313,3521,1,2
313,3542,1,2
313,3648,1,2
313,3699,1,2
313,3711,1,2
313,3852,1,2
314,2244,1,2
314,2245,1,2
314,2246,1,2
314,2305,1,2
314,2283,1,2
314,2286,1,2
314,2290,1,2
314,2291,1,2
314,2292,1,2
314,2293,1,2
314,2295,1,2
314,2297,1,2
314,2299,1,2
314,2307,1,2
314,2278,1,2
314,2309,1,2
314,2311,1,2
314,2312,1,2
314,2317,1,2
314,2318,1,2
314,2319,1,2
314,2320,1,2
314,2321,1,2
314,2322,1,2
314,2281,1,2
314,2277,1,2
314,2247,1,2
314,2263,1,2
314,2248,1,2
314,2249,1,2
314,2252,1,2
314,2254,1,2
314,2256,1,2
314,2257,1,2
314,2259,1,2
314,2260,1,2
314,2262,1,2
314,2264,1,2
314,2276,1,2
314,2265,1,2
314,2266,1,2
314,2267,1,2
314,2268,1,2
314,2269,1,2
314,2270,1,2
314,2271,1,2
314,2272,1,2
314,2273,1,2
313,3025,1,2
313,3004,1,2
312,4027,1,2
313,3001,1,2
312,5505,1,2
312,5541,1,2
312,6243,1,2
312,6490,1,2
312,7121,1,2
312,7122,1,2
312,7123,1,2
312,7124,1,2
312,7225,1,2
312,7262,1,2
312,7371,1,2
313,2220,1,2
313,2221,1,2
313,2225,1,2
313,2232,1,2
313,2241,1,2
313,2243,1,2
313,2247,1,2
313,2249,1,2
313,2253,1,2
313,2254,1,2
312,5168,1,2
312,5028,1,2
312,4956,1,2
312,4451,1,2
312,4037,1,2
312,4077,1,2
312,4085,1,2
312,4124,1,2
312,4145,1,2
312,4211,1,2
312,4269,1,2
312,4397,1,2
312,4444,1,2
312,4455,1,2
312,4938,1,2
312,4472,1,2
312,4473,1,2
312,4605,1,2
312,4634,1,2
312,4649,1,2
312,4792,1,2
312,4814,1,2
312,4841,1,2
312,4863,1,2
313,2262,1,2
313,2264,1,2
313,2268,1,2
313,2648,1,2
313,2558,1,2
313,2564,1,2
313,2573,1,2
313,2579,1,2
313,2588,1,2
313,2589,1,2
313,2601,1,2
313,2618,1,2
313,2637,1,2
313,2688,1,2
313,2507,1,2
313,2726,1,2
313,2754,1,2
313,2790,1,2
313,2800,1,2
313,2804,1,2
313,2833,1,2
313,2896,1,2
313,2932,1,2
313,2979,1,2
313,2527,1,2
313,2480,1,2
313,2269,1,2
313,2353,1,2
313,2270,1,2
313,2276,1,2
313,2285,1,2
313,2290,1,2
313,2309,1,2
313,2311,1,2
313,2319,1,2
313,2322,1,2
313,2349,1,2
313,2364,1,2
313,2479,1,2
313,2393,1,2
313,2397,1,2
313,2439,1,2
313,2443,1,2
313,2459,1,2
313,2461,1,2
313,2463,1,2
313,2468,1,2
313,2473,1,2
312,2426,1,2
312,2417,1,2
314,2326,1,2
309,2610,1,2
309,2461,1,2
309,2463,1,2
309,2465,1,2
309,2466,1,2
309,2467,1,2
309,2471,1,2
309,2480,1,2
309,2484,1,2
309,2498,1,2
309,2505,1,2
309,2507,1,2
309,2509,1,2
309,2520,1,2
309,2529,1,2
309,2560,1,2
309,2566,1,2
309,2579,1,2
309,2582,1,2
309,2586,1,2
309,2588,1,2
309,2589,1,2
309,2460,1,2
309,2459,1,2
309,2440,1,2
309,2396,1,2
309,2338,1,2
309,2342,1,2
309,2348,1,2
309,2349,1,2
309,2353,1,2
309,2364,1,2
309,2368,1,2
309,2372,1,2
309,2374,1,2
309,2397,1,2
309,2439,1,2
309,2399,1,2
309,2400,1,2
309,2403,1,2
309,2406,1,2
309,2417,1,2
309,2420,1,2
309,2425,1,2
309,2426,1,2
309,2427,1,2
309,2607,1,2
309,2613,1,2
312,2416,1,2
309,2617,1,2
309,2834,1,2
309,2848,1,2
309,2849,1,2
309,2873,1,2
309,2913,1,2
309,2941,1,2
309,2945,1,2
309,2959,1,2
309,2965,1,2
309,2971,1,2
309,2998,1,2
309,3011,1,2
309,3023,1,2
309,3024,1,2
309,3025,1,2
309,3033,1,2
309,3043,1,2
309,3056,1,2
309,3071,1,2
309,3078,1,2
309,3082,1,2
309,2833,1,2
309,2823,1,2
309,2813,1,2
309,2695,1,2
309,2623,1,2
309,2624,1,2
309,2627,1,2
309,2637,1,2
309,2645,1,2
309,2646,1,2
309,2648,1,2
309,2650,1,2
309,2653,1,2
309,2706,1,2
309,2809,1,2
309,2710,1,2
309,2719,1,2
309,2751,1,2
309,2764,1,2
309,2773,1,2
309,2793,1,2
309,2803,1,2
309,2804,1,2
309,2808,1,2
309,2332,1,2
309,2326,1,2
309,2324,1,2
309,2322,1,2
308,5541,1,2
308,5654,1,2
308,5736,1,2
308,5961,1,2
308,6033,1,2
308,6069,1,2
308,6188,1,2
308,6217,1,2
308,6256,1,2
308,6257,1,2
308,6258,1,2
308,6259,1,2
308,6466,1,2
308,6467,1,2
308,6490,1,2
308,6491,1,2
308,6492,1,2
308,6493,1,2
308,6667,1,2
308,6776,1,2
308,6783,1,2
308,5523,1,2
308,5424,1,2
308,5423,1,2
308,5154,1,2
308,4884,1,2
308,4925,1,2
308,4948,1,2
308,4966,1,2
308,4978,1,2
308,4994,1,2
308,5043,1,2
308,5049,1,2
308,5091,1,2
308,5168,1,2
308,5387,1,2
308,5171,1,2
308,5208,1,2
308,5249,1,2
308,5257,1,2
308,5260,1,2
308,5262,1,2
308,5356,1,2
308,5360,1,2
308,5365,1,2
308,6831,1,2
308,6893,1,2
308,6945,1,2
309,2276,1,2
309,2243,1,2
309,2244,1,2
309,2249,1,2
309,2254,1,2
309,2256,1,2
309,2262,1,2
309,2264,1,2
309,2265,1,2
309,2269,1,2
309,2283,1,2
309,2235,1,2
309,2285,1,2
309,2295,1,2
309,2297,1,2
309,2309,1,2
309,2311,1,2
309,2312,1,2
309,2317,1,2
309,2319,1,2
309,2320,1,2
309,2237,1,2
309,2234,1,2
308,7051,1,2
308,7494,1,2
308,7052,1,2
308,7199,1,2
308,7200,1,2
308,7201,1,2
308,7202,1,2
308,7256,1,2
308,7371,1,2
308,7405,1,2
308,7471,1,2
308,7495,1,2
309,2232,1,2
308,7531,1,2
308,7599,1,2
308,7799,1,2
309,2220,1,2
309,2221,1,2
309,2223,1,2
309,2224,1,2
309,2227,1,2
309,2229,1,2
309,3088,1,2
309,3104,1,2
309,3117,1,2
310,2480,1,2
310,5065,1,2
310,7673,1,2
310,7674,1,2
311,2232,1,2
311,2268,1,2
311,2309,1,2
312,2220,1,2
312,2221,1,2
312,2223,1,2
312,2227,1,2
312,2229,1,2
312,2232,1,2
312,2237,1,2
312,2238,1,2
312,2242,1,2
312,2243,1,2
312,2244,1,2
312,2248,1,2
312,2249,1,2
312,2251,1,2
312,2252,1,2
310,4881,1,2
310,4233,1,2
310,3940,1,2
310,2938,1,2
310,2529,1,2
310,2530,1,2
310,2692,1,2
310,2710,1,2
310,2724,1,2
310,2786,1,2
310,2802,1,2
310,2815,1,2
310,2816,1,2
310,2945,1,2
310,3675,1,2
310,2959,1,2
310,2964,1,2
310,2984,1,2
310,2987,1,2
310,3057,1,2
310,3148,1,2
310,3166,1,2
310,3225,1,2
310,3275,1,2
312,2254,1,2
312,2258,1,2
312,2259,1,2
312,2378,1,2
312,2344,1,2
312,2348,1,2
312,2349,1,2
312,2350,1,2
312,2353,1,2
312,2354,1,2
312,2364,1,2
312,2372,1,2
312,2374,1,2
312,2393,1,2
312,2334,1,2
312,2396,1,2
312,2397,1,2
312,2399,1,2
312,2400,1,2
312,2403,1,2
312,2406,1,2
312,2407,1,2
312,2411,1,2
312,2415,1,2
312,2338,1,2
312,2332,1,2
312,2262,1,2
312,2285,1,2
312,2264,1,2
312,2265,1,2
312,2266,1,2
312,2268,1,2
312,2269,1,2
312,2276,1,2
312,2277,1,2
312,2281,1,2
312,2282,1,2
312,2286,1,2
312,2326,1,2
312,2295,1,2
312,2297,1,2
312,2299,1,2
312,2309,1,2
312,2311,1,2
312,2317,1,2
312,2319,1,2
312,2320,1,2
312,2324,1,2
310,2523,1,2
310,2433,1,2
309,3120,1,2
310,2333,1,2
309,3411,1,2
309,3425,1,2
309,3446,1,2
309,3482,1,2
309,3488,1,2
309,3503,1,2
309,3554,1,2
309,3583,1,2
309,3588,1,2
309,3594,1,2
309,3599,1,2
309,3617,1,2
309,3665,1,2
309,3693,1,2
309,3699,1,2
309,3707,1,2
309,3717,1,2
309,3738,1,2
309,3749,1,2
309,3804,1,2
309,3809,1,2
309,3403,1,2
309,3382,1,2
309,3372,1,2
309,3233,1,2
309,3121,1,2
309,3144,1,2
309,3163,1,2
309,3187,1,2
309,3188,1,2
309,3191,1,2
309,3208,1,2
309,3221,1,2
309,3228,1,2
309,3262,1,2
309,3355,1,2
309,3269,1,2
309,3294,1,2
309,3295,1,2
309,3298,1,2
309,3306,1,2
309,3326,1,2
309,3333,1,2
309,3348,1,2
309,3349,1,2
309,3836,1,2
309,3847,1,2
309,3916,1,2
310,2227,1,2
309,5505,1,2
309,5523,1,2
309,6942,1,2
309,6944,1,2
309,7121,1,2
309,7122,1,2
309,7123,1,2
309,7124,1,2
310,2221,1,2
310,2228,1,2
309,5288,1,2
310,2232,1,2
310,2234,1,2
310,2238,1,2
310,2239,1,2
310,2256,1,2
310,2262,1,2
310,2285,1,2
310,2292,1,2
310,2324,1,2
309,5365,1,2
309,5286,1,2
309,3939,1,2
309,4421,1,2
309,3946,1,2
309,4018,1,2
309,4024,1,2
309,4037,1,2
309,4085,1,2
309,4124,1,2
309,4211,1,2
309,4397,1,2
309,4411,1,2
309,4451,1,2
309,5284,1,2
309,4463,1,2
309,4561,1,2
309,4633,1,2
309,4675,1,2
309,4948,1,2
309,5028,1,2
309,5053,1,2
309,5059,1,2
309,5098,1,2
314,2325,1,2
314,2327,1,2
315,2496,1,2
314,4842,1,2
314,4529,1,2
314,4535,1,2
314,4558,1,2
314,4560,1,2
314,4561,1,2
314,4585,1,2
314,4596,1,2
314,4604,1,2
314,4606,1,2
314,4633,1,2
314,4634,1,2
314,4649,1,2
314,4664,1,2
314,4667,1,2
314,4673,1,2
314,4677,1,2
314,4749,1,2
314,4755,1,2
314,4792,1,2
314,4814,1,2
314,4839,1,2
314,4506,1,2
314,4492,1,2
314,4473,1,2
314,4325,1,2
314,4238,1,2
314,4242,1,2
314,4244,1,2
314,4260,1,2
314,4264,1,2
314,4269,1,2
314,4313,1,2
314,4316,1,2
314,4317,1,2
314,4328,1,2
314,4472,1,2
314,4344,1,2
314,4369,1,2
314,4421,1,2
314,4425,1,2
314,4428,1,2
314,4431,1,2
314,4444,1,2
314,4455,1,2
314,4462,1,2
314,4841,1,2
314,4881,1,2
314,3516,1,2
314,4925,1,2
314,5424,1,2
314,5433,1,2
314,5478,1,2
314,5479,1,2
314,5480,1,2
314,5499,1,2
314,5503,1,2
314,5523,1,2
314,5541,1,2
314,5567,1,2
314,5569,1,2
314,5570,1,2
314,5571,1,2
314,5572,1,2
314,5573,1,2
314,5654,1,2
314,5803,1,2
314,5804,1,2
314,5820,1,2
314,5821,1,2
314,5822,1,2
314,5423,1,2
314,5414,1,2
314,5387,1,2
314,5083,1,2
314,4948,1,2
314,4994,1,2
314,5003,1,2
314,5012,1,2
314,5028,1,2
314,5034,1,2
314,5043,1,2
314,5050,1,2
314,5080,1,2
314,5147,1,2
314,5385,1,2
314,5154,1,2
314,5168,1,2
314,5263,1,2
314,5264,1,2
314,5282,1,2
314,5298,1,2
314,5365,1,2
314,5382,1,2
314,5383,1,2
314,4230,1,2
314,4229,1,2
314,4227,1,2
314,4224,1,2
314,3639,1,2
314,3653,1,2
314,3663,1,2
314,3665,1,2
314,3683,1,2
314,3693,1,2
314,3699,1,2
314,3706,1,2
314,3717,1,2
314,3722,1,2
314,3728,1,2
314,3737,1,2
314,3738,1,2
314,3741,1,2
314,3752,1,2
314,3754,1,2
314,3763,1,2
314,3777,1,2
314,3804,1,2
314,3810,1,2
314,3817,1,2
314,3635,1,2
314,3630,1,2
314,3624,1,2
314,3593,1,2
314,3524,1,2
314,3529,1,2
314,3539,1,2
314,3541,1,2
314,3548,1,2
314,3554,1,2
314,3560,1,2
314,3571,1,2
314,3588,1,2
314,3594,1,2
314,3621,1,2
314,3599,1,2
314,3600,1,2
314,3601,1,2
314,3602,1,2
314,3603,1,2
314,3615,1,2
314,3616,1,2
314,3617,1,2
314,3619,1,2
314,3828,1,2
314,3831,1,2
314,3832,1,2
314,4077,1,2
314,4024,1,2
314,4027,1,2
314,4035,1,2
314,4038,1,2
314,4047,1,2
314,4054,1,2
314,4062,1,2
314,4064,1,2
314,4066,1,2
314,4107,1,2
314,4015,1,2
314,4110,1,2
314,4115,1,2
314,4155,1,2
314,4178,1,2
314,4202,1,2
314,4211,1,2
314,4219,1,2
314,4220,1,2
314,4221,1,2
314,4019,1,2
314,4008,1,2
314,3836,1,2
314,3909,1,2
314,3837,1,2
314,3838,1,2
314,3839,1,2
314,3842,1,2
314,3847,1,2
314,3852,1,2
314,3866,1,2
314,3898,1,2
314,3905,1,2
314,3916,1,2
314,3996,1,2
314,3924,1,2
314,3931,1,2
314,3940,1,2
314,3952,1,2
314,3979,1,2
314,3981,1,2
314,3983,1,2
314,3989,1,2
314,3991,1,2
314,5946,1,2
314,5953,1,2
314,5955,1,2
315,2308,1,2
315,2367,1,2
315,2368,1,2
315,2369,1,2
315,2371,1,2
315,2373,1,2
315,2374,1,2
315,2376,1,2
315,2378,1,2
315,2381,1,2
315,2382,1,2
315,2389,1,2
315,2393,1,2
315,2394,1,2
315,2395,1,2
315,2396,1,2
315,2397,1,2
315,2399,1,2
315,2400,1,2
315,2405,1,2
315,2406,1,2
315,2407,1,2
315,2364,1,2
315,2354,1,2
315,2350,1,2
315,2327,1,2
315,2311,1,2
315,2312,1,2
315,2317,1,2
315,2318,1,2
315,2319,1,2
315,2322,1,2
315,2324,1,2
315,2325,1,2
315,2326,1,2
315,2329,1,2
315,2349,1,2
315,2330,1,2
315,2332,1,2
315,2336,1,2
315,2337,1,2
315,2338,1,2
315,2339,1,2
315,2342,1,2
315,2347,1,2
315,2348,1,2
315,2409,1,2
315,2410,1,2
315,2411,1,2
315,2476,1,2
315,2462,1,2
315,2463,1,2
315,2464,1,2
315,2465,1,2
315,2466,1,2
315,2467,1,2
315,2468,1,2
315,2469,1,2
315,2473,1,2
315,2479,1,2
315,2460,1,2
315,2480,1,2
315,2481,1,2
315,2483,1,2
315,2484,1,2
315,2487,1,2
315,2490,1,2
315,2491,1,2
315,2493,1,2
315,2495,1,2
315,2461,1,2
315,2459,1,2
315,2412,1,2
315,2441,1,2
315,2415,1,2
315,2416,1,2
315,2417,1,2
315,2426,1,2
315,2427,1,2
315,2429,1,2
315,2436,1,2
315,2439,1,2
315,2440,1,2
315,2442,1,2
315,2458,1,2
315,2443,1,2
315,2444,1,2
315,2446,1,2
315,2448,1,2
315,2449,1,2
315,2450,1,2
315,2451,1,2
315,2453,1,2
315,2454,1,2
315,2309,1,2
315,2306,1,2
314,5960,1,2
315,2305,1,2
314,7425,1,2
314,7483,1,2
314,7484,1,2
314,7485,1,2
314,7495,1,2
314,7506,1,2
314,7557,1,2
314,7587,1,2
314,7613,1,2
314,7637,1,2
314,7638,1,2
314,7639,1,2
314,7640,1,2
314,7642,1,2
314,7643,1,2
314,7644,1,2
314,7649,1,2
314,7650,1,2
314,7761,1,2
315,2220,1,2
315,2221,1,2
314,7371,1,2
314,7322,1,2
314,7202,1,2
314,6873,1,2
314,6252,1,2
314,6472,1,2
314,6490,1,2
314,6612,1,2
314,6678,1,2
314,6712,1,2
314,6783,1,2
314,6829,1,2
314,6872,1,2
314,6942,1,2
314,7201,1,2
314,6950,1,2
314,6951,1,2
314,7055,1,2
314,7083,1,2
314,7114,1,2
314,7144,1,2
314,7145,1,2
314,7199,1,2
314,7200,1,2
315,2223,1,2
315,2224,1,2
315,2225,1,2
315,2276,1,2
315,2262,1,2
315,2264,1,2
315,2265,1,2
315,2266,1,2
315,2267,1,2
315,2268,1,2
315,2269,1,2
315,2270,1,2
315,2271,1,2
315,2277,1,2
315,2259,1,2
315,2281,1,2
315,2285,1,2
315,2286,1,2
315,2290,1,2
315,2291,1,2
315,2292,1,2
315,2294,1,2
315,2295,1,2
315,2297,1,2
315,2260,1,2
315,2257,1,2
315,2227,1,2
315,2241,1,2
315,2228,1,2
315,2229,1,2
315,2232,1,2
315,2234,1,2
315,2235,1,2
315,2237,1,2
315,2238,1,2
315,2239,1,2
315,2240,1,2
315,2243,1,2
315,2256,1,2
315,2244,1,2
315,2245,1,2
315,2247,1,2
315,2248,1,2
315,2249,1,2
315,2251,1,2
315,2252,1,2
315,2253,1,2
315,2254,1,2
314,3521,1,2
314,3514,1,2
314,2329,1,2
314,2617,1,2
314,2581,1,2
314,2582,1,2
314,2584,1,2
314,2585,1,2
314,2586,1,2
314,2587,1,2
314,2588,1,2
314,2589,1,2
314,2594,1,2
314,2596,1,2
314,2597,1,2
314,2599,1,2
314,2600,1,2
314,2601,1,2
314,2602,1,2
314,2603,1,2
314,2607,1,2
314,2610,1,2
314,2611,1,2
314,2612,1,2
314,2613,1,2
314,2579,1,2
314,2578,1,2
314,2575,1,2
314,2550,1,2
314,2528,1,2
314,2530,1,2
314,2531,1,2
314,2533,1,2
314,2536,1,2
314,2539,1,2
314,2542,1,2
314,2544,1,2
314,2547,1,2
314,2553,1,2
314,2570,1,2
314,2556,1,2
314,2557,1,2
314,2558,1,2
314,2559,1,2
314,2560,1,2
314,2564,1,2
314,2566,1,2
314,2568,1,2
314,2569,1,2
314,2614,1,2
314,2619,1,2
314,3513,1,2
314,2620,1,2
314,2691,1,2
314,2692,1,2
314,2695,1,2
314,2698,1,2
314,2706,1,2
314,2710,1,2
314,2719,1,2
314,2724,1,2
314,2725,1,2
314,2726,1,2
314,2740,1,2
314,2749,1,2
314,2750,1,2
314,2753,1,2
314,2754,1,2
314,2756,1,2
314,2764,1,2
314,2773,1,2
314,2787,1,2
314,2790,1,2
314,2793,1,2
314,2683,1,2
314,2678,1,2
314,2673,1,2
314,2645,1,2
314,2624,1,2
314,2627,1,2
314,2628,1,2
314,2629,1,2
314,2631,1,2
314,2634,1,2
314,2637,1,2
314,2642,1,2
314,2643,1,2
314,2646,1,2
314,2661,1,2
314,2647,1,2
314,2648,1,2
314,2649,1,2
314,2650,1,2
314,2651,1,2
314,2653,1,2
314,2654,1,2
314,2658,1,2
314,2660,1,2
314,2527,1,2
314,2521,1,2
314,2520,1,2
314,2516,1,2
314,2391,1,2
314,2393,1,2
314,2395,1,2
314,2396,1,2
314,2397,1,2
314,2400,1,2
314,2401,1,2
314,2405,1,2
314,2406,1,2
314,2407,1,2
314,2408,1,2
314,2409,1,2
314,2413,1,2
314,2414,1,2
314,2415,1,2
314,2416,1,2
314,2424,1,2
314,2425,1,2
314,2426,1,2
314,2427,1,2
314,2429,1,2
314,2389,1,2
314,2385,1,2
314,2381,1,2
314,2347,1,2
314,2330,1,2
314,2332,1,2
314,2334,1,2
314,2335,1,2
314,2336,1,2
314,2337,1,2
314,2338,1,2
314,2339,1,2
314,2342,1,2
314,2348,1,2
314,2378,1,2
314,2349,1,2
314,2350,1,2
314,2354,1,2
314,2355,1,2
314,2364,1,2
314,2368,1,2
314,2369,1,2
314,2373,1,2
314,2374,1,2
314,2430,1,2
314,2431,1,2
314,2436,1,2
314,2493,1,2
314,2476,1,2
314,2479,1,2
314,2480,1,2
314,2481,1,2
314,2483,1,2
314,2484,1,2
314,2487,1,2
314,2490,1,2
314,2491,1,2
314,2494,1,2
314,2471,1,2
314,2496,1,2
314,2498,1,2
314,2499,1,2
314,2501,1,2
314,2505,1,2
314,2507,1,2
314,2509,1,2
314,2511,1,2
314,2512,1,2
314,2473,1,2
314,2469,1,2
314,2439,1,2
314,2451,1,2
314,2440,1,2
314,2441,1,2
314,2442,1,2
314,2443,1,2
314,2444,1,2
314,2446,1,2
314,2448,1,2
314,2449,1,2
314,2450,1,2
314,2453,1,2
314,2467,1,2
314,2454,1,2
314,2459,1,2
314,2460,1,2
314,2461,1,2
314,2462,1,2
314,2463,1,2
314,2464,1,2
314,2465,1,2
314,2466,1,2
314,2795,1,2
314,2797,1,2
314,2798,1,2
314,3110,1,2
314,3187,1,2
314,3188,1,2
314,3196,1,2
314,3201,1,2
314,3203,1,2
314,3207,1,2
314,3208,1,2
314,3209,1,2
314,3218,1,2
314,3219,1,2
314,3221,1,2
314,3224,1,2
314,3228,1,2
314,3229,1,2
314,3230,1,2
314,3233,1,2
314,3235,1,2
314,3240,1,2
314,3246,1,2
314,3247,1,2
314,3252,1,2
314,3185,1,2
314,3184,1,2
314,3183,1,2
314,3135,1,2
314,3113,1,2
314,3115,1,2
314,3120,1,2
314,3121,1,2
314,3122,1,2
314,3123,1,2
314,3124,1,2
314,3131,1,2
314,3133,1,2
314,3136,1,2
314,3181,1,2
314,3140,1,2
314,3142,1,2
314,3144,1,2
314,3147,1,2
314,3152,1,2
314,3163,1,2
314,3165,1,2
314,3167,1,2
314,3169,1,2
314,3255,1,2
314,3262,1,2
314,3265,1,2
314,3446,1,2
314,3383,1,2
314,3386,1,2
314,3391,1,2
314,3413,1,2
314,3415,1,2
314,3425,1,2
314,3430,1,2
314,3431,1,2
314,3433,1,2
314,3449,1,2
314,3372,1,2
314,3450,1,2
314,3460,1,2
314,3461,1,2
314,3462,1,2
314,3463,1,2
314,3465,1,2
314,3478,1,2
314,3497,1,2
314,3503,1,2
314,3381,1,2
314,3371,1,2
314,3272,1,2
314,3335,1,2
314,3282,1,2
314,3295,1,2
314,3297,1,2
314,3298,1,2
314,3303,1,2
314,3316,1,2
314,3319,1,2
314,3327,1,2
314,3334,1,2
314,3336,1,2
314,3363,1,2
314,3337,1,2
314,3338,1,2
314,3339,1,2
314,3344,1,2
314,3348,1,2
314,3349,1,2
314,3355,1,2
314,3356,1,2
314,3360,1,2
314,3112,1,2
314,3109,1,2
314,2800,1,2
314,3106,1,2
314,2867,1,2
314,2875,1,2
314,2882,1,2
314,2889,1,2
314,2896,1,2
314,2901,1,2
314,2902,1,2
314,2905,1,2
314,2913,1,2
314,2915,1,2
314,2920,1,2
314,2923,1,2
314,2924,1,2
314,2932,1,2
314,2937,1,2
314,2938,1,2
314,2941,1,2
314,2945,1,2
314,2951,1,2
314,2965,1,2
314,2968,1,2
314,2865,1,2
